neighbourhood,price
Near North/University,42
Near North/University,88
Near North/University,62
Near North/University,50
Near North/University,46
Near North/University,46
Near North/University,88
Near North/University,400
Near North/University,400
Near North/University,94
Near North/University,45
Near North/University,89
Near North/University,154
Near North/University,595
Near North/University,45
Near North/University,95
Near North/University,35
Near North/University,122
Near North/University,46
Near North/University,99
Near North/University,80
Near North/University,136
Near North/University,64
Near North/University,57
Near North/University,79
Near North/University,875
Near North/University,125
Near North/University,96
Near North/University,99
Near North/University,79
Near North/University,88
Near North/University,88
