neighbourhood,price
Downtown/Civic Center,300
Downtown/Civic Center,171
Downtown/Civic Center,81
Downtown/Civic Center,83
Downtown/Civic Center,180
Downtown/Civic Center,79
Downtown/Civic Center,140
Downtown/Civic Center,115
Downtown/Civic Center,39
Downtown/Civic Center,91
Downtown/Civic Center,199
Downtown/Civic Center,295
Downtown/Civic Center,275
Downtown/Civic Center,89
Downtown/Civic Center,250
Downtown/Civic Center,87
Downtown/Civic Center,82
Downtown/Civic Center,82
Downtown/Civic Center,81
Downtown/Civic Center,81
Downtown/Civic Center,81
Downtown/Civic Center,79
Downtown/Civic Center,82
Downtown/Civic Center,275
Downtown/Civic Center,235
Downtown/Civic Center,343
Downtown/Civic Center,95
Downtown/Civic Center,250
Downtown/Civic Center,422
Downtown/Civic Center,85
Downtown/Civic Center,130
Downtown/Civic Center,67
Downtown/Civic Center,174
Downtown/Civic Center,300
Downtown/Civic Center,98
Downtown/Civic Center,60
Downtown/Civic Center,99
Downtown/Civic Center,350
Downtown/Civic Center,272
Downtown/Civic Center,95
Downtown/Civic Center,243
Downtown/Civic Center,243
Downtown/Civic Center,243
Downtown/Civic Center,243
Downtown/Civic Center,95
Downtown/Civic Center,220
Downtown/Civic Center,243
Downtown/Civic Center,243
Downtown/Civic Center,243
Downtown/Civic Center,243
Downtown/Civic Center,99
Downtown/Civic Center,300
Downtown/Civic Center,400
Downtown/Civic Center,193
Downtown/Civic Center,193
Downtown/Civic Center,125
Downtown/Civic Center,208
Downtown/Civic Center,184
Downtown/Civic Center,171
Downtown/Civic Center,130
Downtown/Civic Center,198
Downtown/Civic Center,193
Downtown/Civic Center,300
Downtown/Civic Center,137
Downtown/Civic Center,243
Downtown/Civic Center,243
Downtown/Civic Center,243
Downtown/Civic Center,243
Downtown/Civic Center,243
Downtown/Civic Center,114
Downtown/Civic Center,1543
Downtown/Civic Center,75
Downtown/Civic Center,89
Downtown/Civic Center,115
Downtown/Civic Center,65
Downtown/Civic Center,322
Downtown/Civic Center,185
Downtown/Civic Center,365
Downtown/Civic Center,199
Downtown/Civic Center,125
Downtown/Civic Center,299
Downtown/Civic Center,199
Downtown/Civic Center,265
Downtown/Civic Center,199
Downtown/Civic Center,199
Downtown/Civic Center,199
Downtown/Civic Center,199
Downtown/Civic Center,199
Downtown/Civic Center,199
Downtown/Civic Center,199
Downtown/Civic Center,199
Downtown/Civic Center,241
Downtown/Civic Center,199
Downtown/Civic Center,464
Downtown/Civic Center,152
Downtown/Civic Center,175
Downtown/Civic Center,161
Downtown/Civic Center,220
Downtown/Civic Center,189
Downtown/Civic Center,238
Downtown/Civic Center,175
Downtown/Civic Center,179
Downtown/Civic Center,143
Downtown/Civic Center,170
Downtown/Civic Center,332
Downtown/Civic Center,197
Downtown/Civic Center,164
Downtown/Civic Center,205
Downtown/Civic Center,283
Downtown/Civic Center,318
Downtown/Civic Center,182
Downtown/Civic Center,164
Downtown/Civic Center,273
Downtown/Civic Center,278
Downtown/Civic Center,212
Downtown/Civic Center,278
Downtown/Civic Center,199
Downtown/Civic Center,60
Downtown/Civic Center,199
Downtown/Civic Center,108
Downtown/Civic Center,130
Downtown/Civic Center,199
Downtown/Civic Center,199
Downtown/Civic Center,199
Downtown/Civic Center,304
Downtown/Civic Center,80
Downtown/Civic Center,80
Downtown/Civic Center,179
Downtown/Civic Center,199
Downtown/Civic Center,135
