neighbourhood,price
Ward B (councilmember Mira Prinz-Arey),50
Ward B (councilmember Mira Prinz-Arey),120
Ward B (councilmember Mira Prinz-Arey),99
Ward B (councilmember Mira Prinz-Arey),131
Ward B (councilmember Mira Prinz-Arey),58
Ward C (councilmember Richard Boggiano),82
Ward C (councilmember Richard Boggiano),90
Ward C (councilmember Richard Boggiano),65
Ward C (councilmember Richard Boggiano),75
Ward C (councilmember Richard Boggiano),100
Ward C (councilmember Richard Boggiano),38
Ward C (councilmember Richard Boggiano),55
Ward C (councilmember Richard Boggiano),125
Ward C (councilmember Richard Boggiano),300
Ward C (councilmember Richard Boggiano),70
Ward C (councilmember Richard Boggiano),65
Ward C (councilmember Richard Boggiano),89
Ward C (councilmember Richard Boggiano),45
Ward C (councilmember Richard Boggiano),268
Ward C (councilmember Richard Boggiano),89
Ward C (councilmember Richard Boggiano),32
Ward C (councilmember Richard Boggiano),42
Ward C (councilmember Richard Boggiano),500
Ward C (councilmember Richard Boggiano),50
Ward C (councilmember Richard Boggiano),100
Ward C (councilmember Richard Boggiano),70
Ward C (councilmember Richard Boggiano),96
Ward C (councilmember Richard Boggiano),100
Ward C (councilmember Richard Boggiano),88
Ward C (councilmember Richard Boggiano),46
Ward C (councilmember Richard Boggiano),79
Ward C (councilmember Richard Boggiano),100
Ward C (councilmember Richard Boggiano),111
Ward C (councilmember Richard Boggiano),129
Ward C (councilmember Richard Boggiano),99
Ward C (councilmember Richard Boggiano),119
Ward C (councilmember Richard Boggiano),157
Ward C (councilmember Richard Boggiano),159
Ward C (councilmember Richard Boggiano),95
Ward C (councilmember Richard Boggiano),59
Ward C (councilmember Richard Boggiano),205
Ward C (councilmember Richard Boggiano),42
Ward C (councilmember Richard Boggiano),110
Ward C (councilmember Richard Boggiano),77
Ward C (councilmember Richard Boggiano),45
Ward C (councilmember Richard Boggiano),85
Ward C (councilmember Richard Boggiano),148
Ward C (councilmember Richard Boggiano),70
Ward C (councilmember Richard Boggiano),85
Ward C (councilmember Richard Boggiano),45
Ward C (councilmember Richard Boggiano),35
Ward C (councilmember Richard Boggiano),42
Ward C (councilmember Richard Boggiano),130
Ward C (councilmember Richard Boggiano),64
Ward C (councilmember Richard Boggiano),21
Ward C (councilmember Richard Boggiano),30
Ward C (councilmember Richard Boggiano),20
Ward C (councilmember Richard Boggiano),60
Ward C (councilmember Richard Boggiano),135
Ward C (councilmember Richard Boggiano),141
Ward C (councilmember Richard Boggiano),139
Ward C (councilmember Richard Boggiano),75
Ward C (councilmember Richard Boggiano),100
Ward C (councilmember Richard Boggiano),36
Ward C (councilmember Richard Boggiano),114
Ward C (councilmember Richard Boggiano),98
Ward C (councilmember Richard Boggiano),139
Ward C (councilmember Richard Boggiano),139
Ward C (councilmember Richard Boggiano),90
Ward C (councilmember Richard Boggiano),134
Ward C (councilmember Richard Boggiano),163
Ward C (councilmember Richard Boggiano),59
Ward C (councilmember Richard Boggiano),145
Ward C (councilmember Richard Boggiano),60
Ward C (councilmember Richard Boggiano),154
Ward C (councilmember Richard Boggiano),47
Ward C (councilmember Richard Boggiano),45
Ward C (councilmember Richard Boggiano),45
Ward C (councilmember Richard Boggiano),50
Ward C (councilmember Richard Boggiano),44
Ward C (councilmember Richard Boggiano),43
Ward C (councilmember Richard Boggiano),42
Ward C (councilmember Richard Boggiano),45
Ward C (councilmember Richard Boggiano),42
Ward C (councilmember Richard Boggiano),250
Ward C (councilmember Richard Boggiano),119
Ward C (councilmember Richard Boggiano),102
Ward C (councilmember Richard Boggiano),40
Ward C (councilmember Richard Boggiano),49
Ward C (councilmember Richard Boggiano),49
Ward C (councilmember Richard Boggiano),48
Ward C (councilmember Richard Boggiano),44
Ward C (councilmember Richard Boggiano),50
Ward C (councilmember Richard Boggiano),56
Ward C (councilmember Richard Boggiano),46
Ward C (councilmember Richard Boggiano),45
Ward C (councilmember Richard Boggiano),47
Ward C (councilmember Richard Boggiano),40
Ward C (councilmember Richard Boggiano),26
Ward C (councilmember Richard Boggiano),41
Ward C (councilmember Richard Boggiano),145
Ward C (councilmember Richard Boggiano),179
Ward C (councilmember Richard Boggiano),189
Ward C (councilmember Richard Boggiano),150
Ward C (councilmember Richard Boggiano),89
Ward C (councilmember Richard Boggiano),47
Ward C (councilmember Richard Boggiano),47
Ward C (councilmember Richard Boggiano),49
Ward C (councilmember Richard Boggiano),44
Ward C (councilmember Richard Boggiano),44
Ward C (councilmember Richard Boggiano),53
Ward C (councilmember Richard Boggiano),46
Ward C (councilmember Richard Boggiano),44
Ward C (councilmember Richard Boggiano),125
Ward C (councilmember Richard Boggiano),139
Ward C (councilmember Richard Boggiano),50
Ward C (councilmember Richard Boggiano),45
Ward C (councilmember Richard Boggiano),45
Ward C (councilmember Richard Boggiano),35
Ward C (councilmember Richard Boggiano),159
Ward C (councilmember Richard Boggiano),140
Ward C (councilmember Richard Boggiano),70
Ward C (councilmember Richard Boggiano),55
Ward C (councilmember Richard Boggiano),54
Ward C (councilmember Richard Boggiano),54
Ward C (councilmember Richard Boggiano),139
Ward C (councilmember Richard Boggiano),55
Ward C (councilmember Richard Boggiano),149
Ward C (councilmember Richard Boggiano),25
Ward C (councilmember Richard Boggiano),34
Ward C (councilmember Richard Boggiano),29
Ward C (councilmember Richard Boggiano),60
Ward C (councilmember Richard Boggiano),95
Ward C (councilmember Richard Boggiano),40
Ward C (councilmember Richard Boggiano),110
Ward C (councilmember Richard Boggiano),105
Ward C (councilmember Richard Boggiano),88
Ward C (councilmember Richard Boggiano),40
Ward C (councilmember Richard Boggiano),250
Ward C (councilmember Richard Boggiano),120
Ward C (councilmember Richard Boggiano),125
Ward C (councilmember Richard Boggiano),125
Ward C (councilmember Richard Boggiano),115
Ward C (councilmember Richard Boggiano),100
Ward C (councilmember Richard Boggiano),125
Ward C (councilmember Richard Boggiano),100
Ward C (councilmember Richard Boggiano),90
Ward C (councilmember Richard Boggiano),100
Ward C (councilmember Richard Boggiano),100
Ward C (councilmember Richard Boggiano),75
Ward C (councilmember Richard Boggiano),55
Ward C (councilmember Richard Boggiano),160
Ward C (councilmember Richard Boggiano),130
Ward C (councilmember Richard Boggiano),65
Ward C (councilmember Richard Boggiano),60
Ward C (councilmember Richard Boggiano),115
Ward C (councilmember Richard Boggiano),120
Ward C (councilmember Richard Boggiano),144
Ward C (councilmember Richard Boggiano),60
Ward C (councilmember Richard Boggiano),39
Ward C (councilmember Richard Boggiano),143
Ward C (councilmember Richard Boggiano),75
Ward C (councilmember Richard Boggiano),255
Ward C (councilmember Richard Boggiano),135
Ward C (councilmember Richard Boggiano),115
Ward C (councilmember Richard Boggiano),75
Ward C (councilmember Richard Boggiano),125
Ward C (councilmember Richard Boggiano),129
Ward C (councilmember Richard Boggiano),189
Ward C (councilmember Richard Boggiano),129
Ward C (councilmember Richard Boggiano),129
Ward C (councilmember Richard Boggiano),145
Ward C (councilmember Richard Boggiano),43
Ward C (councilmember Richard Boggiano),175
Ward C (councilmember Richard Boggiano),249
Ward C (councilmember Richard Boggiano),130
Ward C (councilmember Richard Boggiano),115
Ward C (councilmember Richard Boggiano),100
Ward C (councilmember Richard Boggiano),43
Ward C (councilmember Richard Boggiano),128
Ward C (councilmember Richard Boggiano),159
Ward C (councilmember Richard Boggiano),60
Ward C (councilmember Richard Boggiano),130
Ward C (councilmember Richard Boggiano),69
Ward C (councilmember Richard Boggiano),99
Ward C (councilmember Richard Boggiano),63
Ward C (councilmember Richard Boggiano),59
Ward C (councilmember Richard Boggiano),40
Ward C (councilmember Richard Boggiano),159
Ward C (councilmember Richard Boggiano),38
Ward C (councilmember Richard Boggiano),60
Ward C (councilmember Richard Boggiano),60
Ward C (councilmember Richard Boggiano),45
Ward C (councilmember Richard Boggiano),45
Ward C (councilmember Richard Boggiano),133
Ward C (councilmember Richard Boggiano),45
Ward C (councilmember Richard Boggiano),135
Ward C (councilmember Richard Boggiano),135
Ward C (councilmember Richard Boggiano),34
Ward C (councilmember Richard Boggiano),169
Ward C (councilmember Richard Boggiano),449
Ward C (councilmember Richard Boggiano),99
Ward C (councilmember Richard Boggiano),75
Ward C (councilmember Richard Boggiano),49
Ward C (councilmember Richard Boggiano),39
Ward C (councilmember Richard Boggiano),134
Ward C (councilmember Richard Boggiano),150
Ward C (councilmember Richard Boggiano),30
Ward C (councilmember Richard Boggiano),45
Ward C (councilmember Richard Boggiano),40
Ward C (councilmember Richard Boggiano),45
Ward C (councilmember Richard Boggiano),50
Ward C (councilmember Richard Boggiano),40
Ward C (councilmember Richard Boggiano),39
Ward C (councilmember Richard Boggiano),409
Ward C (councilmember Richard Boggiano),109
Ward C (councilmember Richard Boggiano),50
Ward C (councilmember Richard Boggiano),53
Ward C (councilmember Richard Boggiano),40
Ward C (councilmember Richard Boggiano),25
Ward C (councilmember Richard Boggiano),75
Ward C (councilmember Richard Boggiano),148
Ward C (councilmember Richard Boggiano),85
Ward C (councilmember Richard Boggiano),80
Ward C (councilmember Richard Boggiano),140
Ward C (councilmember Richard Boggiano),45
Ward C (councilmember Richard Boggiano),45
Ward C (councilmember Richard Boggiano),45
Ward C (councilmember Richard Boggiano),45
Ward C (councilmember Richard Boggiano),40
Ward C (councilmember Richard Boggiano),999
Ward C (councilmember Richard Boggiano),70
Ward C (councilmember Richard Boggiano),36
Ward C (councilmember Richard Boggiano),100
Ward C (councilmember Richard Boggiano),100
Ward C (councilmember Richard Boggiano),75
Ward C (councilmember Richard Boggiano),75
Ward C (councilmember Richard Boggiano),75
Ward C (councilmember Richard Boggiano),35
Ward C (councilmember Richard Boggiano),101
Ward C (councilmember Richard Boggiano),139
Ward C (councilmember Richard Boggiano),145
Ward C (councilmember Richard Boggiano),250
Ward C (councilmember Richard Boggiano),165
Ward C (councilmember Richard Boggiano),80
Ward C (councilmember Richard Boggiano),45
Ward C (councilmember Richard Boggiano),38
Ward C (councilmember Richard Boggiano),45
Ward C (councilmember Richard Boggiano),45
Ward C (councilmember Richard Boggiano),59
Ward C (councilmember Richard Boggiano),49
Ward C (councilmember Richard Boggiano),69
Ward C (councilmember Richard Boggiano),87
Ward C (councilmember Richard Boggiano),71
Ward C (councilmember Richard Boggiano),110
Ward C (councilmember Richard Boggiano),130
Ward C (councilmember Richard Boggiano),250
Ward C (councilmember Richard Boggiano),100
Ward C (councilmember Richard Boggiano),175
Ward C (councilmember Richard Boggiano),150
Ward C (councilmember Richard Boggiano),205
Ward C (councilmember Richard Boggiano),160
Ward C (councilmember Richard Boggiano),170
Ward C (councilmember Richard Boggiano),75
Ward C (councilmember Richard Boggiano),245
Ward C (councilmember Richard Boggiano),175
Ward C (councilmember Richard Boggiano),139
Ward C (councilmember Richard Boggiano),170
Ward C (councilmember Richard Boggiano),170
Ward C (councilmember Richard Boggiano),170
Ward C (councilmember Richard Boggiano),160
Ward C (councilmember Richard Boggiano),140
Ward C (councilmember Richard Boggiano),170
Ward C (councilmember Richard Boggiano),150
Ward C (councilmember Richard Boggiano),140
Ward C (councilmember Richard Boggiano),189
Ward C (councilmember Richard Boggiano),60
Ward C (councilmember Richard Boggiano),60
Ward C (councilmember Richard Boggiano),200
Ward C (councilmember Richard Boggiano),499
Ward C (councilmember Richard Boggiano),99
Ward C (councilmember Richard Boggiano),99
Ward C (councilmember Richard Boggiano),99
Ward C (councilmember Richard Boggiano),130
Ward C (councilmember Richard Boggiano),49
Ward C (councilmember Richard Boggiano),85
Ward C (councilmember Richard Boggiano),32
Ward C (councilmember Richard Boggiano),56
Ward C (councilmember Richard Boggiano),85
Ward C (councilmember Richard Boggiano),99
Ward C (councilmember Richard Boggiano),180
Ward C (councilmember Richard Boggiano),180
Ward C (councilmember Richard Boggiano),120
Ward C (councilmember Richard Boggiano),180
Ward C (councilmember Richard Boggiano),95
Ward C (councilmember Richard Boggiano),139
Ward C (councilmember Richard Boggiano),170
Ward C (councilmember Richard Boggiano),140
Ward C (councilmember Richard Boggiano),95
Ward C (councilmember Richard Boggiano),89
Ward C (councilmember Richard Boggiano),170
Ward C (councilmember Richard Boggiano),35
Ward C (councilmember Richard Boggiano),59
Ward C (councilmember Richard Boggiano),49
Ward C (councilmember Richard Boggiano),45
Ward C (councilmember Richard Boggiano),160
Ward C (councilmember Richard Boggiano),160
Ward C (councilmember Richard Boggiano),159
Ward C (councilmember Richard Boggiano),45
Ward C (councilmember Richard Boggiano),125
Ward C (councilmember Richard Boggiano),61
Ward C (councilmember Richard Boggiano),65
Ward C (councilmember Richard Boggiano),230
Ward C (councilmember Richard Boggiano),270
Ward C (councilmember Richard Boggiano),50
Ward C (councilmember Richard Boggiano),75
Ward C (councilmember Richard Boggiano),24
Ward C (councilmember Richard Boggiano),300
Ward C (councilmember Richard Boggiano),25
Ward C (councilmember Richard Boggiano),199
Ward C (councilmember Richard Boggiano),55
Ward C (councilmember Richard Boggiano),133
Ward C (councilmember Richard Boggiano),35
Ward C (councilmember Richard Boggiano),30
Ward C (councilmember Richard Boggiano),29
Ward C (councilmember Richard Boggiano),25
Ward C (councilmember Richard Boggiano),35
Ward C (councilmember Richard Boggiano),35
Ward C (councilmember Richard Boggiano),39
Ward C (councilmember Richard Boggiano),50
Ward C (councilmember Richard Boggiano),55
Ward C (councilmember Richard Boggiano),369
Ward C (councilmember Richard Boggiano),75
Ward C (councilmember Richard Boggiano),25
Ward C (councilmember Richard Boggiano),369
Ward C (councilmember Richard Boggiano),35
Ward C (councilmember Richard Boggiano),65
Ward C (councilmember Richard Boggiano),90
Ward C (councilmember Richard Boggiano),199
Ward C (councilmember Richard Boggiano),35
Ward C (councilmember Richard Boggiano),28
Ward C (councilmember Richard Boggiano),28
Ward C (councilmember Richard Boggiano),28
Ward C (councilmember Richard Boggiano),45
Ward C (councilmember Richard Boggiano),75
Ward C (councilmember Richard Boggiano),170
Ward C (councilmember Richard Boggiano),170
Ward C (councilmember Richard Boggiano),150
Ward C (councilmember Richard Boggiano),165
Ward C (councilmember Richard Boggiano),60
Ward C (councilmember Richard Boggiano),132
Ward C (councilmember Richard Boggiano),70
Ward C (councilmember Richard Boggiano),29
Ward C (councilmember Richard Boggiano),29
Ward C (councilmember Richard Boggiano),28
Ward C (councilmember Richard Boggiano),42
Ward C (councilmember Richard Boggiano),65
Ward C (councilmember Richard Boggiano),55
Ward C (councilmember Richard Boggiano),99
Ward C (councilmember Richard Boggiano),389
Ward C (councilmember Richard Boggiano),314
Ward C (councilmember Richard Boggiano),102
Ward C (councilmember Richard Boggiano),299
Ward C (councilmember Richard Boggiano),150
Ward C (councilmember Richard Boggiano),35
Ward C (councilmember Richard Boggiano),130
Ward C (councilmember Richard Boggiano),50
Ward C (councilmember Richard Boggiano),45
Ward C (councilmember Richard Boggiano),45
Ward C (councilmember Richard Boggiano),50
Ward C (councilmember Richard Boggiano),45
Ward C (councilmember Richard Boggiano),45
Ward C (councilmember Richard Boggiano),38
Ward C (councilmember Richard Boggiano),190
Ward C (councilmember Richard Boggiano),130
Ward C (councilmember Richard Boggiano),67
Ward C (councilmember Richard Boggiano),168
Ward C (councilmember Richard Boggiano),130
Ward C (councilmember Richard Boggiano),100
Ward C (councilmember Richard Boggiano),190
Ward C (councilmember Richard Boggiano),200
Ward C (councilmember Richard Boggiano),130
Ward C (councilmember Richard Boggiano),50
Ward C (councilmember Richard Boggiano),45
Ward C (councilmember Richard Boggiano),150
Ward C (councilmember Richard Boggiano),260
Ward C (councilmember Richard Boggiano),199
Ward C (councilmember Richard Boggiano),210
Ward C (councilmember Richard Boggiano),84
Ward C (councilmember Richard Boggiano),100
Ward C (councilmember Richard Boggiano),160
Ward C (councilmember Richard Boggiano),145
Ward C (councilmember Richard Boggiano),49
Ward C (councilmember Richard Boggiano),50
Ward C (councilmember Richard Boggiano),43
Ward C (councilmember Richard Boggiano),43
Ward C (councilmember Richard Boggiano),49
Ward C (councilmember Richard Boggiano),45
Ward C (councilmember Richard Boggiano),160
Ward C (councilmember Richard Boggiano),87
Ward C (councilmember Richard Boggiano),39
Ward C (councilmember Richard Boggiano),49
Ward C (councilmember Richard Boggiano),260
Ward C (councilmember Richard Boggiano),75
Ward C (councilmember Richard Boggiano),220
Ward C (councilmember Richard Boggiano),33
Ward C (councilmember Richard Boggiano),37
Ward C (councilmember Richard Boggiano),150
Ward C (councilmember Richard Boggiano),100
Ward C (councilmember Richard Boggiano),80
Ward C (councilmember Richard Boggiano),118
Ward C (councilmember Richard Boggiano),140
Ward C (councilmember Richard Boggiano),150
Ward C (councilmember Richard Boggiano),367
Ward C (councilmember Richard Boggiano),369
Ward C (councilmember Richard Boggiano),351
Ward C (councilmember Richard Boggiano),404
Ward C (councilmember Richard Boggiano),364
Ward C (councilmember Richard Boggiano),372
Ward C (councilmember Richard Boggiano),572
Ward C (councilmember Richard Boggiano),173
Ward C (councilmember Richard Boggiano),200
Ward C (councilmember Richard Boggiano),175
Ward C (councilmember Richard Boggiano),175
Ward C (councilmember Richard Boggiano),175
Ward C (councilmember Richard Boggiano),140
Ward C (councilmember Richard Boggiano),150
Ward C (councilmember Richard Boggiano),130
Ward C (councilmember Richard Boggiano),200
Ward C (councilmember Richard Boggiano),61
Ward C (councilmember Richard Boggiano),120
Ward C (councilmember Richard Boggiano),100
Ward C (councilmember Richard Boggiano),31
Ward C (councilmember Richard Boggiano),80
Ward C (councilmember Richard Boggiano),54
Ward C (councilmember Richard Boggiano),49
Ward C (councilmember Richard Boggiano),139
Ward C (councilmember Richard Boggiano),37
Ward C (councilmember Richard Boggiano),160
Ward C (councilmember Richard Boggiano),50
Ward C (councilmember Richard Boggiano),200
Ward C (councilmember Richard Boggiano),49
Ward C (councilmember Richard Boggiano),35
Ward C (councilmember Richard Boggiano),100
Ward C (councilmember Richard Boggiano),110
Ward C (councilmember Richard Boggiano),60
Ward C (councilmember Richard Boggiano),39
Ward C (councilmember Richard Boggiano),35
Ward C (councilmember Richard Boggiano),35
Ward C (councilmember Richard Boggiano),40
Ward C (councilmember Richard Boggiano),20
Ward C (councilmember Richard Boggiano),25
Ward C (councilmember Richard Boggiano),250
Ward C (councilmember Richard Boggiano),300
Ward C (councilmember Richard Boggiano),300
Ward C (councilmember Richard Boggiano),300
Ward C (councilmember Richard Boggiano),65
Ward C (councilmember Richard Boggiano),110
Ward C (councilmember Richard Boggiano),175
Ward C (councilmember Richard Boggiano),140
Ward C (councilmember Richard Boggiano),34
Ward C (councilmember Richard Boggiano),36
Ward C (councilmember Richard Boggiano),36
Ward C (councilmember Richard Boggiano),75
Ward C (councilmember Richard Boggiano),75
Ward C (councilmember Richard Boggiano),75
Ward C (councilmember Richard Boggiano),103
Ward C (councilmember Richard Boggiano),36
Ward C (councilmember Richard Boggiano),20
Ward C (councilmember Richard Boggiano),25
Ward C (councilmember Richard Boggiano),45
Ward C (councilmember Richard Boggiano),120
Ward C (councilmember Richard Boggiano),110
Ward C (councilmember Richard Boggiano),100
Ward C (councilmember Richard Boggiano),95
Ward C (councilmember Richard Boggiano),110
Ward C (councilmember Richard Boggiano),50
Ward C (councilmember Richard Boggiano),40
Ward C (councilmember Richard Boggiano),176
Ward C (councilmember Richard Boggiano),16
Ward C (councilmember Richard Boggiano),45
Ward C (councilmember Richard Boggiano),160
Ward C (councilmember Richard Boggiano),95
Ward C (councilmember Richard Boggiano),77
Ward C (councilmember Richard Boggiano),85
Ward C (councilmember Richard Boggiano),19
Ward C (councilmember Richard Boggiano),98
Ward C (councilmember Richard Boggiano),75
Ward C (councilmember Richard Boggiano),45
Ward C (councilmember Richard Boggiano),80
Ward C (councilmember Richard Boggiano),129
Ward C (councilmember Richard Boggiano),129
Ward C (councilmember Richard Boggiano),36
Ward C (councilmember Richard Boggiano),55
Ward C (councilmember Richard Boggiano),36
Ward C (councilmember Richard Boggiano),39
Ward C (councilmember Richard Boggiano),36
Ward C (councilmember Richard Boggiano),36
Ward C (councilmember Richard Boggiano),30
Ward C (councilmember Richard Boggiano),129
Ward C (councilmember Richard Boggiano),36
Ward C (councilmember Richard Boggiano),36
Ward C (councilmember Richard Boggiano),36
Ward C (councilmember Richard Boggiano),70
Ward C (councilmember Richard Boggiano),50
Ward C (councilmember Richard Boggiano),108
Ward C (councilmember Richard Boggiano),16
Ward F (councilmember Jermaine D. Robinson),90
Ward F (councilmember Jermaine D. Robinson),100
Ward F (councilmember Jermaine D. Robinson),100
Ward F (councilmember Jermaine D. Robinson),80
Ward F (councilmember Jermaine D. Robinson),35
Ward F (councilmember Jermaine D. Robinson),55
Ward F (councilmember Jermaine D. Robinson),90
Ward F (councilmember Jermaine D. Robinson),200
Ward F (councilmember Jermaine D. Robinson),50
Ward F (councilmember Jermaine D. Robinson),35
Ward F (councilmember Jermaine D. Robinson),150
Ward F (councilmember Jermaine D. Robinson),130
Ward F (councilmember Jermaine D. Robinson),130
Ward F (councilmember Jermaine D. Robinson),30
Ward F (councilmember Jermaine D. Robinson),16
Ward F (councilmember Jermaine D. Robinson),150
Ward F (councilmember Jermaine D. Robinson),110
Ward F (councilmember Jermaine D. Robinson),69
Ward F (councilmember Jermaine D. Robinson),90
Ward F (councilmember Jermaine D. Robinson),89
Ward F (councilmember Jermaine D. Robinson),245
Ward F (councilmember Jermaine D. Robinson),79
Ward F (councilmember Jermaine D. Robinson),120
Ward F (councilmember Jermaine D. Robinson),145
Ward F (councilmember Jermaine D. Robinson),85
Ward F (councilmember Jermaine D. Robinson),130
Ward F (councilmember Jermaine D. Robinson),80
Ward F (councilmember Jermaine D. Robinson),60
Ward F (councilmember Jermaine D. Robinson),45
Ward F (councilmember Jermaine D. Robinson),42
Ward F (councilmember Jermaine D. Robinson),800
Ward F (councilmember Jermaine D. Robinson),70
Ward F (councilmember Jermaine D. Robinson),67
Ward F (councilmember Jermaine D. Robinson),400
Ward F (councilmember Jermaine D. Robinson),300
Ward F (councilmember Jermaine D. Robinson),220
Ward F (councilmember Jermaine D. Robinson),85
Ward F (councilmember Jermaine D. Robinson),120
Ward F (councilmember Jermaine D. Robinson),50
Ward F (councilmember Jermaine D. Robinson),60
Ward F (councilmember Jermaine D. Robinson),55
Ward F (councilmember Jermaine D. Robinson),495
Ward F (councilmember Jermaine D. Robinson),70
Ward F (councilmember Jermaine D. Robinson),145
Ward F (councilmember Jermaine D. Robinson),125
Ward F (councilmember Jermaine D. Robinson),85
Ward F (councilmember Jermaine D. Robinson),250
Ward F (councilmember Jermaine D. Robinson),60
Ward F (councilmember Jermaine D. Robinson),37
Ward F (councilmember Jermaine D. Robinson),37
Ward F (councilmember Jermaine D. Robinson),219
Ward F (councilmember Jermaine D. Robinson),30
Ward F (councilmember Jermaine D. Robinson),35
Ward F (councilmember Jermaine D. Robinson),40
Ward F (councilmember Jermaine D. Robinson),125
Ward F (councilmember Jermaine D. Robinson),69
Ward F (councilmember Jermaine D. Robinson),99
Ward F (councilmember Jermaine D. Robinson),55
Ward F (councilmember Jermaine D. Robinson),153
Ward F (councilmember Jermaine D. Robinson),190
Ward F (councilmember Jermaine D. Robinson),60
Ward F (councilmember Jermaine D. Robinson),119
Ward F (councilmember Jermaine D. Robinson),128
Ward F (councilmember Jermaine D. Robinson),70
Ward F (councilmember Jermaine D. Robinson),80
Ward F (councilmember Jermaine D. Robinson),39
Ward F (councilmember Jermaine D. Robinson),85
Ward F (councilmember Jermaine D. Robinson),120
Ward F (councilmember Jermaine D. Robinson),48
Ward F (councilmember Jermaine D. Robinson),175
Ward F (councilmember Jermaine D. Robinson),60
Ward F (councilmember Jermaine D. Robinson),300
Ward F (councilmember Jermaine D. Robinson),70
Ward F (councilmember Jermaine D. Robinson),70
Ward F (councilmember Jermaine D. Robinson),100
Ward F (councilmember Jermaine D. Robinson),39
Ward F (councilmember Jermaine D. Robinson),149
Ward F (councilmember Jermaine D. Robinson),75
Ward F (councilmember Jermaine D. Robinson),70
Ward F (councilmember Jermaine D. Robinson),35
Ward F (councilmember Jermaine D. Robinson),99
Ward F (councilmember Jermaine D. Robinson),100
Ward F (councilmember Jermaine D. Robinson),88
Ward F (councilmember Jermaine D. Robinson),44
Ward F (councilmember Jermaine D. Robinson),125
Ward F (councilmember Jermaine D. Robinson),100
Ward F (councilmember Jermaine D. Robinson),90
Ward F (councilmember Jermaine D. Robinson),45
Ward F (councilmember Jermaine D. Robinson),69
Ward F (councilmember Jermaine D. Robinson),140
Ward F (councilmember Jermaine D. Robinson),34
Ward F (councilmember Jermaine D. Robinson),40
Ward F (councilmember Jermaine D. Robinson),39
Ward F (councilmember Jermaine D. Robinson),95
Ward F (councilmember Jermaine D. Robinson),75
Ward F (councilmember Jermaine D. Robinson),45
Ward F (councilmember Jermaine D. Robinson),35
Ward F (councilmember Jermaine D. Robinson),255
Ward F (councilmember Jermaine D. Robinson),299
Ward F (councilmember Jermaine D. Robinson),199
Ward F (councilmember Jermaine D. Robinson),90
Ward F (councilmember Jermaine D. Robinson),150
Ward F (councilmember Jermaine D. Robinson),38
Ward F (councilmember Jermaine D. Robinson),105
Ward F (councilmember Jermaine D. Robinson),45
Ward F (councilmember Jermaine D. Robinson),40
Ward F (councilmember Jermaine D. Robinson),55
Ward F (councilmember Jermaine D. Robinson),97
Ward F (councilmember Jermaine D. Robinson),35
Ward F (councilmember Jermaine D. Robinson),40
Ward F (councilmember Jermaine D. Robinson),200
Ward F (councilmember Jermaine D. Robinson),110
Ward F (councilmember Jermaine D. Robinson),250
Ward F (councilmember Jermaine D. Robinson),80
Ward F (councilmember Jermaine D. Robinson),115
Ward F (councilmember Jermaine D. Robinson),200
Ward F (councilmember Jermaine D. Robinson),62
Ward F (councilmember Jermaine D. Robinson),150
Ward F (councilmember Jermaine D. Robinson),150
Ward F (councilmember Jermaine D. Robinson),333
Ward F (councilmember Jermaine D. Robinson),290
Ward F (councilmember Jermaine D. Robinson),90
Ward F (councilmember Jermaine D. Robinson),99
Ward F (councilmember Jermaine D. Robinson),160
Ward F (councilmember Jermaine D. Robinson),140
Ward F (councilmember Jermaine D. Robinson),49
Ward F (councilmember Jermaine D. Robinson),195
Ward F (councilmember Jermaine D. Robinson),120
Ward F (councilmember Jermaine D. Robinson),80
Ward F (councilmember Jermaine D. Robinson),165
Ward F (councilmember Jermaine D. Robinson),200
Ward F (councilmember Jermaine D. Robinson),100
Ward F (councilmember Jermaine D. Robinson),90
Ward F (councilmember Jermaine D. Robinson),145
Ward F (councilmember Jermaine D. Robinson),112
Ward F (councilmember Jermaine D. Robinson),200
Ward F (councilmember Jermaine D. Robinson),80
Ward F (councilmember Jermaine D. Robinson),39
Ward F (councilmember Jermaine D. Robinson),39
Ward F (councilmember Jermaine D. Robinson),299
Ward F (councilmember Jermaine D. Robinson),35
Ward F (councilmember Jermaine D. Robinson),135
Ward F (councilmember Jermaine D. Robinson),200
Ward F (councilmember Jermaine D. Robinson),110
Ward F (councilmember Jermaine D. Robinson),60
Ward F (councilmember Jermaine D. Robinson),200
Ward F (councilmember Jermaine D. Robinson),118
Ward F (councilmember Jermaine D. Robinson),259
Ward F (councilmember Jermaine D. Robinson),50
Ward F (councilmember Jermaine D. Robinson),50
Ward F (councilmember Jermaine D. Robinson),65
Ward F (councilmember Jermaine D. Robinson),50
Ward F (councilmember Jermaine D. Robinson),150
Ward F (councilmember Jermaine D. Robinson),99
Ward F (councilmember Jermaine D. Robinson),70
Ward F (councilmember Jermaine D. Robinson),55
Ward F (councilmember Jermaine D. Robinson),99
Ward F (councilmember Jermaine D. Robinson),60
Ward F (councilmember Jermaine D. Robinson),60
Ward F (councilmember Jermaine D. Robinson),35
Ward F (councilmember Jermaine D. Robinson),50
Ward F (councilmember Jermaine D. Robinson),200
Ward F (councilmember Jermaine D. Robinson),135
Ward F (councilmember Jermaine D. Robinson),35
Ward F (councilmember Jermaine D. Robinson),35
Ward F (councilmember Jermaine D. Robinson),50
