neighbourhood,price
Near North Side,129
Near North Side,98
Near North Side,98
Near North Side,237
Near North Side,96
Near North Side,105
Near North Side,100
Near North Side,26
Near North Side,31
Near North Side,100
Near North Side,139
Near North Side,139
Near North Side,125
Near North Side,250
Near North Side,507
Near North Side,99
Near North Side,69
Near North Side,109
Near North Side,62
Near North Side,109
Near North Side,150
Near North Side,340
Near North Side,89
Near North Side,175
Near North Side,74
Near North Side,74
Near North Side,226
Near North Side,160
Near North Side,98
Near North Side,158
Near North Side,146
Near North Side,234
Near North Side,179
Near North Side,179
Near North Side,174
Near North Side,179
Near North Side,324
Near North Side,324
Near North Side,179
Near North Side,179
Near North Side,324
Near North Side,324
Near North Side,179
Near North Side,179
Near North Side,179
Near North Side,324
Near North Side,234
Near North Side,179
Near North Side,199
Near North Side,216
Near North Side,140
Near North Side,221
Near North Side,599
Near North Side,199
Near North Side,299
Near North Side,129
Near North Side,174
Near North Side,109
Near North Side,99
Near North Side,524
Near North Side,186
Near North Side,386
Near North Side,80
Near North Side,206
Near North Side,239
Near North Side,129
Near North Side,180
Near North Side,180
Near North Side,83
Near North Side,110
Near North Side,85
Near North Side,116
Near North Side,135
Near North Side,110
Near North Side,80
Near North Side,90
Near North Side,400
Near North Side,400
Near North Side,98
Near North Side,126
Near North Side,31
Near North Side,185
Near North Side,185
Near North Side,99
Near North Side,145
Near North Side,165
Near North Side,550
Near North Side,31
Near North Side,31
Near North Side,31
Near North Side,162
Near North Side,208
Near North Side,198
Near North Side,228
Near North Side,125
Near North Side,125
Near North Side,145
Near North Side,500
Near North Side,135
Near North Side,75
Near North Side,82
Near North Side,165
Near North Side,641
Near North Side,450
Near North Side,1000
Near North Side,149
Near North Side,125
Near North Side,149
Near North Side,144
Near North Side,2338
Near North Side,200
Near North Side,120
Near North Side,250
Near North Side,414
Near North Side,96
Near North Side,179
Near North Side,133
Near North Side,185
Near North Side,99
Near North Side,80
Near North Side,234
Near North Side,65
Near North Side,116
Near North Side,133
Near North Side,130
Near North Side,157
Near North Side,139
Near North Side,144
Near North Side,255
Near North Side,152
Near North Side,200
Near North Side,103
Near North Side,400
Near North Side,400
Near North Side,313
Near North Side,54
Near North Side,174
Near North Side,92
Near North Side,400
Near North Side,99
Near North Side,140
Near North Side,400
Near North Side,400
Near North Side,571
Near North Side,125
Near North Side,210
Near North Side,212
Near North Side,99
Near North Side,400
Near North Side,400
Near North Side,400
Near North Side,200
Near North Side,150
Near North Side,155
Near North Side,111
Near North Side,69
Near North Side,54
Near North Side,400
Near North Side,400
Near North Side,400
Near North Side,89
Near North Side,139
Near North Side,135
Near North Side,195
Near North Side,227
Near North Side,257
Near North Side,299
Near North Side,185
Near North Side,191
Near North Side,69
Near North Side,152
Near North Side,180
Near North Side,152
Near North Side,99
Near North Side,94
Near North Side,114
Near North Side,400
Near North Side,143
Near North Side,400
Near North Side,189
Near North Side,90
Near North Side,125
Near North Side,90
Near North Side,140
Near North Side,234
Near North Side,150
Near North Side,294
Near North Side,156
Near North Side,45
Near North Side,98
Near North Side,142
Near North Side,95
Near North Side,171
Near North Side,180
Near North Side,95
Near North Side,48
Near North Side,175
Near North Side,75
Near North Side,98
Near North Side,89
Near North Side,159
Near North Side,135
Near North Side,125
Near North Side,120
Near North Side,150
Near North Side,112
Near North Side,162
Near North Side,108
Near North Side,98
Near North Side,90
Near North Side,69
Near North Side,120
Near North Side,145
Near North Side,165
Near North Side,165
Near North Side,189
Near North Side,189
Near North Side,195
Near North Side,215
Near North Side,595
Near North Side,1015
Near North Side,85
Near North Side,98
Near North Side,225
Near North Side,75
Near North Side,76
Near North Side,270
Near North Side,50
Near North Side,188
Near North Side,176
Near North Side,139
Near North Side,184
Near North Side,135
Near North Side,105
Near North Side,150
Near North Side,120
Near North Side,155
Near North Side,250
Near North Side,105
Near North Side,80
Near North Side,80
Near North Side,80
Near North Side,89
Near North Side,89
Near North Side,1000
Near North Side,45
Near North Side,100
Near North Side,180
Near North Side,107
Near North Side,159
Near North Side,150
Near North Side,375
Near North Side,345
Near North Side,50
Near North Side,220
Near North Side,189
Near North Side,375
Near North Side,425
Near North Side,302
Near North Side,250
Near North Side,302
Near North Side,365
Near North Side,734
Near North Side,48
Near North Side,176
Near North Side,48
Near North Side,101
Near North Side,100
Near North Side,48
Near North Side,48
Near North Side,129
Near North Side,60
Near North Side,125
Near North Side,80
Near North Side,238
Near North Side,150
Near North Side,110
Near North Side,238
Near North Side,112
Near North Side,380
Near North Side,116
Near North Side,173
Near North Side,275
Near North Side,329
Near North Side,459
Near North Side,349
Near North Side,559
Near North Side,89
Near North Side,169
Near North Side,98
Near North Side,95
Near North Side,96
Near North Side,1285
Near North Side,112
Near North Side,113
Near North Side,98
Near North Side,186
Near North Side,195
Near North Side,213
Near North Side,113
Near North Side,150
Near North Side,100
Near North Side,105
Near North Side,220
Near North Side,98
Near North Side,135
Near North Side,139
Near North Side,82
Near North Side,414
Near North Side,350
Near North Side,129
Near North Side,161
Near North Side,155
Near North Side,180
Near North Side,409
Near North Side,136
Near North Side,139
Near North Side,375
Near North Side,179
Near North Side,100
Near North Side,239
Near North Side,215
Near North Side,220
Near North Side,220
Near North Side,220
Near North Side,219
Near North Side,217
Near North Side,116
Near North Side,117
Near North Side,144
Near North Side,69
Near North Side,118
Near North Side,0
Near North Side,60
Near North Side,145
Near North Side,89
Near North Side,208
Near North Side,116
Near North Side,105
Near North Side,125
Near North Side,74
Near North Side,205
Near North Side,101
Near North Side,97
Near North Side,106
Near North Side,107
Near North Side,107
Near North Side,107
Near North Side,126
Near North Side,99
Near North Side,124
Near North Side,189
Near North Side,148
Near North Side,198
Near North Side,62
Near North Side,82
Near North Side,56
Near North Side,59
Near North Side,126
Near North Side,276
Near North Side,129
Near North Side,127
Near North Side,400
Near North Side,158
Near North Side,130
Near North Side,133
Near North Side,1070
Near North Side,192
Near North Side,133
Near North Side,133
Near North Side,1828
Near North Side,713
Near North Side,176
Near North Side,107
Near North Side,164
Near North Side,785
Near North Side,163
Near North Side,249
