id,neighbourhood,latitude,longitude,room_type,price,availability_365,minimum_nights
185536,Westchester,33.96053,-118.42206000000002,Private room,75,365,30
185557,Westchester,33.96047,-118.42193,Private room,75,181,30
187526,Malibu,34.030359999999995,-118.7569,Private room,261,362,2
190160,Echo Park,34.0718,-118.25216999999999,Private room,45,156,30
191733,Atwater Village,34.111990000000006,-118.25198,Entire home/apt,100,325,31
194809,Palms,34.02559,-118.40626,Entire home/apt,59,0,30
195229,Mar Vista,34.02021,-118.43445,Private room,114,364,2
196410,Echo Park,34.08201,-118.25491000000001,Entire home/apt,80,0,30
197756,Silver Lake,34.08618,-118.27651000000002,Entire home/apt,133,342,30
198613,Fairfax,34.08716,-118.34408,Entire home/apt,75,1,31
203991,Sawtelle,34.03385,-118.46148000000001,Entire home/apt,120,344,30
204256,Fairfax,34.07803,-118.3559,Entire home/apt,112,252,30
205639,Beverly Grove,34.08354,-118.37123000000001,Entire home/apt,79,252,7
205643,Long Beach,33.8379,-118.13316,Entire home/apt,79,344,10
206662,Hollywood Hills,34.10417,-118.34541000000002,Entire home/apt,115,83,31
210489,Pico-Robertson,34.05455,-118.39301999999999,Entire home/apt,340,267,31
210855,Santa Monica,34.02454,-118.48733999999999,Private room,68,58,2
211070,Hollywood Hills,34.12377,-118.35512,Private room,85,1,30
212036,Sun Valley,34.223490000000005,-118.39634,Entire home/apt,99,365,30
212140,Silver Lake,34.09339,-118.27741999999999,Entire home/apt,160,25,30
212142,Silver Lake,34.0944,-118.27818,Entire home/apt,135,0,30
212202,Lakewood,33.866929999999996,-118.12746000000001,Private room,65,72,2
214533,Hollywood,34.096,-118.34867,Entire home/apt,135,223,33
214870,North Hollywood,34.19213,-118.39873999999999,Entire home/apt,75,159,30
215161,Venice,33.975559999999994,-118.46439,Entire home/apt,168,293,30
217666,Fairfax,34.076609999999995,-118.35425,Entire home/apt,66,196,30
217971,Pacific Palisades,34.028529999999996,-118.5157,Entire home/apt,189,268,2
218672,Malibu,34.03725,-118.62818999999999,Entire home/apt,980,364,30
221502,Koreatown,34.06455,-118.29592,Private room,62,0,30
222200,Venice,33.99302,-118.4606,Entire home/apt,770,344,3
226517,San Pedro,33.74232,-118.30168,Private room,37,0,31
226609,Altadena,34.19226,-118.13738000000001,Entire home/apt,99,353,7
226869,Venice,33.98685,-118.44465,Private room,65,0,30
229209,Century City,34.0513,-118.42043000000001,Private room,92,90,84
229799,West Los Angeles,34.04708,-118.43596000000001,Entire home/apt,88,0,30
232085,Los Feliz,34.103159999999995,-118.29973000000001,Entire home/apt,60,254,30
234241,Long Beach,33.76396,-118.15664,Private room,125,365,5
237188,Mar Vista,34.00093,-118.43386000000001,Private room,66,344,1
237285,Glendale,34.132659999999994,-118.24152,Entire home/apt,290,365,1
237985,Venice,33.99475,-118.45821000000001,Entire home/apt,279,154,31
237988,Venice,33.99568,-118.45674,Entire home/apt,592,65,30
239032,Topanga,34.10071,-118.59235,Entire home/apt,128,249,30
241906,Studio City,34.14461,-118.4158,Private room,200,0,30
242108,Long Beach,33.84565,-118.19476,Entire home/apt,299,169,6
244472,Del Rey,33.9872,-118.42886999999999,Entire home/apt,130,0,31
245682,Unincorporated Santa Monica Mountains,34.11742,-118.78488999999999,Private room,66,0,3
246092,Echo Park,34.080659999999995,-118.25268,Entire home/apt,75,253,33
247898,Los Feliz,34.11633,-118.27342,Private room,70,334,30
253683,Long Beach,33.84584,-118.19556999999999,Entire home/apt,278,351,5
254259,Venice,34.004059999999996,-118.45593999999998,Entire home/apt,155,259,2
254320,Studio City,34.14277,-118.40808999999999,Entire home/apt,135,190,2
254844,Beverly Crest,34.0884,-118.42726,Entire home/apt,728,357,3
255656,Hollywood,34.103359999999995,-118.32366,Entire home/apt,144,330,30
255701,Hollywood,34.103359999999995,-118.32366,Entire home/apt,173,339,30
256092,Echo Park,34.081759999999996,-118.2691,Entire home/apt,64,252,31
256182,Westlake,34.07767,-118.28372,Entire home/apt,125,0,30
256622,West Hollywood,34.090990000000005,-118.36161000000001,Entire home/apt,180,364,30
257003,Hollywood Hills,34.11602,-118.32511000000001,Entire home/apt,590,154,9
258803,Beverly Grove,34.071220000000004,-118.37895,Entire home/apt,235,263,30
259679,Highland Park,34.10515,-118.19124,Entire home/apt,65,71,30
260684,Echo Park,34.08065,-118.26763000000001,Entire home/apt,68,133,31
260698,Pasadena,34.164640000000006,-118.12138999999999,Entire home/apt,500,351,3
262430,Agua Dulce,34.50806,-118.31934,Private room,68,70,1
265119,Glendale,34.17471,-118.27325,Entire home/apt,91,194,2
266566,Hollywood Hills,34.11013,-118.32799999999999,Private room,67,0,30
266975,Venice,33.99811,-118.46439,Entire home/apt,216,347,3
269521,Pacific Palisades,34.04651,-118.54003,Entire home/apt,169,256,31
269810,Hermosa Beach,33.86776,-118.40183,Entire home/apt,250,40,30
272472,Long Beach,33.75537,-118.13592,Entire home/apt,225,1,4
273119,Venice,33.99685,-118.45584,Entire home/apt,118,321,4
273933,Long Beach,33.848,-118.18056999999999,Entire home/apt,180,0,2
274241,Baldwin Hills/Crenshaw,34.021809999999995,-118.36658,Entire home/apt,195,350,7
278106,Venice,33.97871,-118.46321999999999,Entire home/apt,189,177,30
278184,Venice,33.99242,-118.47856999999999,Entire home/apt,126,0,30
279086,Mar Vista,33.99927,-118.42641,Private room,118,363,30
281139,Hollywood,34.097970000000004,-118.31616000000001,Entire home/apt,114,344,1
281287,West Compton,33.899359999999994,-118.25553000000001,Shared room,36,365,360
286019,Burbank,34.15743,-118.32072,Private room,105,10,2
286771,Echo Park,34.07952,-118.26742,Entire home/apt,67,193,31
286866,Atwater Village,34.1121,-118.2587,Entire home/apt,152,175,31
287339,Malibu,34.038000000000004,-118.62307,Entire home/apt,1243,332,2
288038,Arlington Heights,34.046409999999995,-118.31393999999999,Shared room,35,365,30
288061,Arlington Heights,34.04564,-118.31383000000001,Shared room,40,365,30
288428,Van Nuys,34.19076,-118.48172,Private room,65,314,2
288779,Harvard Heights,34.04708,-118.31198,Shared room,35,365,30
290530,Long Beach,33.769009999999994,-118.18118999999999,Entire home/apt,80,353,3
295630,Hollywood,34.08597,-118.33267,Entire home/apt,185,365,30
295659,Hollywood,34.08556,-118.33465,Entire home/apt,695,365,30
296379,Fairfax,34.08663,-118.35602,Entire home/apt,114,365,30
