id,neighbourhood,latitude,longitude,room_type,price,availability_365,minimum_nights
3329088,East Garfield Park,41.88373,-87.70718000000001,Entire home/apt,82,169,2
3376665,West Town,41.90968,-87.69768,Private room,91,365,2
3385966,Lake View,41.93755,-87.66932,Entire home/apt,650,294,2
3423436,Lake View,41.94177,-87.65146999999999,Private room,70,88,2
3434136,Lake View,41.9402,-87.65133,Private room,75,365,2
3453656,Rogers Park,41.99993,-87.66844,Private room,48,109,7
3488317,Lake View,41.94328,-87.6487,Entire home/apt,375,0,1
3497096,Lincoln Park,41.92709,-87.66337,Entire home/apt,62,299,4
3517984,Hyde Park,41.7998,-87.59380999999999,Private room,75,304,1
3521727,Lake View,41.940090000000005,-87.65697,Entire home/apt,230,0,30
3534562,Lincoln Park,41.92716,-87.65788,Entire home/apt,89,0,1
3563297,West Town,41.90182,-87.68401999999999,Private room,55,0,2
3570616,Logan Square,41.9293,-87.72039000000001,Entire home/apt,50,308,31
3571862,Loop,41.88626,-87.61621,Entire home/apt,150,365,31
3585870,Logan Square,41.92245,-87.70345,Entire home/apt,130,180,2
3590692,Edgewater,41.99041,-87.66022,Private room,39,329,20
3627357,Lincoln Park,41.925290000000004,-87.66642,Entire home/apt,199,365,2
3634631,Rogers Park,42.00355,-87.6738,Private room,71,364,3
3638346,Rogers Park,42.00565,-87.6633,Private room,103,170,2
3638744,Irving Park,41.96024,-87.72159,Entire home/apt,69,359,7
3639045,Edgewater,41.99783,-87.67373,Entire home/apt,65,310,30
3666681,Near North Side,41.88975,-87.63425,Entire home/apt,135,365,30
3689246,Near North Side,41.89768,-87.6437,Entire home/apt,263,180,2
3696178,Rogers Park,42.021390000000004,-87.67363,Private room,60,253,3
3697283,Grand Boulevard,41.81793,-87.61796,Private room,85,364,2
3731110,Near North Side,41.90275,-87.6311,Entire home/apt,100,0,2
3760040,Lake View,41.942240000000005,-87.65137,Private room,148,364,1
3761023,Bridgeport,41.83514,-87.64774,Entire home/apt,65,75,5
3783533,Humboldt Park,41.89806,-87.7034,Entire home/apt,86,128,1
3797518,South Shore,41.77189,-87.57458000000001,Private room,100,365,3
3798482,Logan Square,41.919990000000006,-87.69001999999999,Private room,54,0,2
3809530,West Town,41.89983,-87.67349,Entire home/apt,254,364,1
3811926,West Lawn,41.783840000000005,-87.72759,Private room,34,360,1
3828422,Lake View,41.95037,-87.6457,Private room,101,232,1
3835961,West Ridge,42.0059,-87.68285999999999,Private room,55,0,3
3897045,Near North Side,41.894220000000004,-87.62595999999999,Entire home/apt,105,285,30
3898355,Lower West Side,41.855309999999996,-87.65411,Entire home/apt,37,0,1
3907071,Hyde Park,41.7961,-87.5929,Private room,25,263,1
3924599,Grand Boulevard,41.818740000000005,-87.61439,Private room,115,365,28
3932775,Uptown,41.97355,-87.66141999999999,Private room,80,78,2
3944822,West Town,41.91088,-87.67704,Entire home/apt,90,331,14
3946324,Dunning,41.94148,-87.79432,Private room,85,269,2
3953322,Lincoln Park,41.91422,-87.63981,Entire home/apt,184,261,3
3953841,Rogers Park,42.0061,-87.66298,Private room,80,304,2
3953880,Rogers Park,42.00493,-87.66471,Private room,80,355,3
3962072,Near West Side,41.88371,-87.68629,Entire home/apt,96,60,3
3970529,Logan Square,41.9197,-87.67985999999999,Entire home/apt,150,19,4
3979385,Uptown,41.95717,-87.64828,Entire home/apt,125,345,2
3979425,West Town,41.901270000000004,-87.69165,Entire home/apt,135,0,3
3983057,Hyde Park,41.7961,-87.5929,Private room,26,263,1
3984079,Hyde Park,41.7961,-87.5929,Entire home/apt,100,168,1
3984383,Hyde Park,41.7898,-87.58961,Private room,59,0,1
4011519,Hyde Park,41.7961,-87.5929,Private room,21,263,1
4032955,Logan Square,41.918420000000005,-87.67367,Private room,500,363,1
4051574,Lake View,41.93869,-87.64426,Private room,79,0,1
4051584,Lake View,41.94061,-87.64544000000001,Entire home/apt,132,0,3
4067870,Lower West Side,41.848279999999995,-87.68021,Private room,70,365,2
4075630,West Town,41.904270000000004,-87.66726,Entire home/apt,104,232,4
4092283,Lincoln Park,41.91752,-87.6358,Entire home/apt,164,0,1
4105283,Edgewater,41.99673,-87.6626,Private room,38,78,2
4112130,West Town,41.90531,-87.66735,Entire home/apt,135,294,30
4133737,Logan Square,41.927690000000005,-87.70003,Private room,50,168,1
4150121,Lake View,41.949659999999994,-87.64745,Entire home/apt,144,309,1
4156913,Uptown,41.96705,-87.65772,Private room,81,364,1
4173269,Lincoln Park,41.919940000000004,-87.64386999999999,Entire home/apt,125,47,2
4178970,Lake View,41.93473,-87.65801,Entire home/apt,186,89,2
4183886,Near North Side,41.89581,-87.61683000000001,Entire home/apt,377,266,3
4214683,Irving Park,41.95037,-87.71123,Private room,86,178,2
4227003,Loop,41.87375,-87.62768,Entire home/apt,104,73,1
4243309,Lake View,41.94278,-87.64898000000001,Private room,64,352,1
4243905,Logan Square,41.927209999999995,-87.69733000000001,Entire home/apt,215,300,2
4257285,Edgewater,41.99638,-87.66284,Private room,60,355,2
4263439,Near North Side,41.905159999999995,-87.6291,Entire home/apt,80,184,2
4264117,Lincoln Square,41.96739,-87.68366999999999,Entire home/apt,58,325,1
4278432,Lincoln Square,41.96841,-87.6851,Entire home/apt,150,263,3
4278818,Grand Boulevard,41.81954,-87.61594000000001,Private room,118,365,28
4301222,Logan Square,41.91486,-87.68576999999999,Entire home/apt,270,161,3
4302460,Logan Square,41.9197,-87.70636,Entire home/apt,61,0,1
4335812,Grand Boulevard,41.81933,-87.61495,Private room,115,365,28
4359719,Forest Glen,41.995740000000005,-87.76231999999999,Entire home/apt,50,157,1
4365466,West Ridge,42.016529999999996,-87.68788,Shared room,22,180,1
4370895,Near North Side,41.90672,-87.62905,Entire home/apt,232,348,2
4394093,Lake View,41.95581,-87.66922,Private room,75,353,3
4394224,Lower West Side,41.849109999999996,-87.67924000000001,Private room,50,139,25
4417718,Irving Park,41.96063,-87.70653,Private room,36,295,30
4457161,North Center,41.95945,-87.67749,Entire home/apt,199,69,2
4503103,Armour Square,41.85525,-87.63507,Entire home/apt,110,90,1
4503332,Armour Square,41.85586,-87.63569,Entire home/apt,100,0,1
4503414,Armour Square,41.856429999999996,-87.63134000000001,Private room,40,363,2
4567558,Irving Park,41.95378,-87.73876,Private room,106,365,1
4592031,Uptown,41.96654,-87.65701999999999,Private room,75,177,1
4598631,West Town,41.91215,-87.66830999999999,Entire home/apt,170,359,3
4616669,Near North Side,41.908879999999996,-87.64126999999999,Entire home/apt,121,0,2
4631385,Rogers Park,42.01117,-87.66466,Entire home/apt,80,136,2
4631540,Dunning,41.9426,-87.79946,Private room,39,180,2
4632510,West Town,41.90383,-87.69455,Entire home/apt,90,28,7
4644849,Uptown,41.95773,-87.64759000000001,Entire home/apt,213,101,2
4667333,Logan Square,41.92118,-87.68678,Private room,75,89,1
4668682,Lincoln Park,41.91755,-87.63592,Entire home/apt,800,0,1
4698247,Avondale,41.93262,-87.71007,Entire home/apt,83,30,3
4708477,Lake View,41.94017,-87.66986999999999,Entire home/apt,200,0,2
4720091,Lake View,41.93425,-87.65016,Entire home/apt,159,364,1
4730797,Logan Square,41.92192,-87.7002,Private room,51,324,2
4731523,Logan Square,41.9212,-87.69993000000001,Private room,51,333,2
4777997,South Deering,41.72077,-87.57856,Entire home/apt,150,49,3
4785815,Lake View,41.942,-87.64778000000001,Entire home/apt,105,56,3
4786970,West Town,41.90978,-87.67719,Private room,85,354,1
4793938,Uptown,41.971059999999994,-87.66776999999999,Hotel room,270,362,2
4803582,West Town,41.907379999999996,-87.67713,Entire home/apt,125,359,2
4840199,Uptown,41.97095,-87.66798,Entire home/apt,416,219,2
4840753,Uptown,41.971059999999994,-87.66776999999999,Private room,230,191,3
4852830,Lincoln Park,41.912209999999995,-87.64956,Private room,105,364,2
4872152,West Town,41.90793,-87.6884,Private room,55,351,2
4907692,Albany Park,41.96535,-87.69924,Entire home/apt,105,263,5
4925062,Pullman,41.68906,-87.60769,Private room,50,0,2
5014976,Uptown,41.97085,-87.66695,Entire home/apt,999,288,2
5074013,Near North Side,41.893159999999995,-87.62442,Entire home/apt,250,253,2
5102125,West Town,41.894940000000005,-87.65888000000001,Private room,75,165,2
5117490,West Town,41.89998,-87.69244,Private room,69,73,2
5126218,Logan Square,41.921490000000006,-87.67817,Entire home/apt,150,232,30
5195252,West Town,41.90368,-87.67943000000001,Private room,44,310,2
5205377,West Town,41.90436,-87.67953,Private room,46,321,2
5210190,West Town,41.89405,-87.68498000000001,Entire home/apt,65,199,28
5210927,West Town,41.89329,-87.68574,Entire home/apt,90,138,2
5210931,West Town,41.88945,-87.68241,Entire home/apt,214,324,1
5231461,West Town,41.90044,-87.69325,Entire home/apt,150,357,3
5283285,Lower West Side,41.85625,-87.67049,Private room,25,1,2
5297152,Hyde Park,41.79718,-87.59735,Private room,69,83,3
5321981,West Town,41.90978,-87.67690999999999,Private room,65,179,1
5322865,West Town,41.9106,-87.67591,Private room,89,351,1
5328080,Rogers Park,42.002390000000005,-87.66691999999999,Entire home/apt,104,62,2
5359984,West Town,41.89523,-87.66601,Entire home/apt,185,65,3
5383435,West Town,41.89883,-87.68124,Entire home/apt,109,51,1
5406217,Logan Square,41.926809999999996,-87.70853000000001,Entire home/apt,145,361,2
5480976,Logan Square,41.92021,-87.69005,Entire home/apt,96,177,3
5481685,Rogers Park,42.0151,-87.68063000000001,Private room,40,263,2
5496659,South Shore,41.7645,-87.57248,Private room,45,338,3
5511358,Irving Park,41.94729,-87.70329,Private room,32,294,2
5537682,Lincoln Park,41.921820000000004,-87.66214000000001,Entire home/apt,120,29,2
5537683,Lincoln Park,41.92052,-87.66186,Entire home/apt,161,55,2
5545645,West Town,41.89631,-87.69999,Entire home/apt,103,84,3
5576190,South Shore,41.76469,-87.57215,Private room,26,355,5
